date,instrument,trendClose,trendEma20,trendEma50,trendRegime,dayRange,atr20,rangeAtrRatio,rangeRegime
2008-01-02,NQ,2071.00,,,unknown,60.50,,,unknown
2008-01-03,NQ,2073.50,,,unknown,25.25,,,unknown
2008-01-04,NQ,1983.75,,,unknown,106.00,,,unknown
2008-01-07,NQ,1975.75,,,unknown,51.75,,,unknown
2008-01-08,NQ,1929.25,,,unknown,76.75,,,unknown
2008-01-09,NQ,1961.00,,,unknown,61.75,,,unknown
2008-01-10,NQ,1957.00,,,unknown,45.00,,,unknown
2008-01-11,NQ,1925.50,,,unknown,50.75,,,unknown
2008-01-14,NQ,1956.75,,,unknown,58.75,,,unknown
2008-01-15,NQ,1868.50,,,unknown,91.50,,,unknown
2008-01-16,NQ,1884.75,,,unknown,60.00,,,unknown
2008-01-17,NQ,1865.75,,,unknown,56.25,,,unknown
2008-01-18,NQ,1848.75,,,unknown,48.00,,,unknown
2008-01-21,NQ,1774.00,,,unknown,103.00,,,unknown
2008-01-22,NQ,1774.50,,,unknown,84.00,,,unknown
2008-01-23,NQ,1806.50,,,unknown,114.75,,,unknown
2008-01-24,NQ,1856.75,,,unknown,58.25,,,unknown
2008-01-25,NQ,1791.00,,,unknown,82.50,,,unknown
2008-01-28,NQ,1803.25,,,unknown,53.25,,,unknown
2008-01-29,NQ,1808.50,1895.787500,,unknown,27.50,168.600000,0.163108,small_range
2008-01-30,NQ,1802.00,1886.855357,,unknown,53.75,65.437500,0.821394,normal_range
2008-01-31,NQ,1832.50,1881.678656,,unknown,77.00,68.025000,1.131937,normal_range
2008-02-01,NQ,1865.25,1880.114023,,unknown,48.00,65.125000,0.737044,small_range
2008-02-04,NQ,1825.00,1874.865068,,unknown,45.25,64.800000,0.698302,small_range
2008-02-05,NQ,1788.75,1866.663633,,unknown,52.00,63.562500,0.818092,normal_range
2008-02-06,NQ,1729.25,1853.576620,,unknown,73.75,64.162500,1.149425,normal_range
2008-02-07,NQ,1765.00,1845.140752,,unknown,72.25,65.525000,1.102633,normal_range
2008-02-08,NQ,1777.25,1838.674966,,unknown,34.25,64.700000,0.529366,small_range
2008-02-11,NQ,1793.75,1834.396398,,unknown,38.75,63.700000,0.608320,small_range
2008-02-12,NQ,1791.25,1830.287217,,unknown,44.00,61.325000,0.717489,small_range
2008-02-13,NQ,1825.25,1829.807482,,unknown,45.00,60.575000,0.742881,small_range
2008-02-14,NQ,1790.00,1826.016293,,unknown,43.25,59.925000,0.721736,small_range
2008-02-15,NQ,1786.50,1822.252837,,unknown,30.00,59.025000,0.508259,small_range
2008-02-18,NQ,1819.75,1822.014471,,unknown,41.25,55.937500,0.737430,small_range
2008-02-19,NQ,1779.50,1817.965474,,unknown,55.25,54.625000,1.011442,normal_range
2008-02-20,NQ,1789.75,1815.278286,,unknown,43.00,51.037500,0.842518,normal_range
2008-02-21,NQ,1773.00,1811.251783,,unknown,46.00,50.425000,0.912246,normal_range
2008-02-22,NQ,1781.75,1808.442089,,unknown,41.75,48.387500,0.862826,normal_range
2008-02-25,NQ,1787.25,1806.423795,,unknown,30.25,47.237500,0.640381,small_range
2008-02-26,NQ,1796.75,1805.502481,,unknown,45.75,48.150000,0.950156,normal_range
2008-02-27,NQ,1806.00,1805.549864,,unknown,32.50,47.087500,0.690204,small_range
2008-02-28,NQ,1785.00,1803.592734,,unknown,29.50,44.712500,0.659771,small_range
2008-02-29,NQ,1755.50,1799.012474,,unknown,46.50,44.637500,1.041725,normal_range
2008-03-03,NQ,1738.00,1793.201762,,unknown,31.25,44.237500,0.706414,small_range
2008-03-04,NQ,1748.75,1788.968261,,unknown,42.25,43.750000,0.965714,normal_range
2008-03-05,NQ,1757.00,1785.923664,,unknown,32.00,41.662500,0.768077,small_range
2008-03-06,NQ,1718.50,1779.502363,,unknown,62.00,41.150000,1.506683,large_range
2008-03-07,NQ,1709.75,1772.859281,,unknown,51.75,42.025000,1.231410,large_range
2008-03-10,NQ,1670.50,1763.110778,,unknown,49.00,42.537500,1.151925,normal_range
2008-03-11,NQ,1751.75,1762.028799,1825.120000,bear_trend,83.50,44.512500,1.875878,large_range
2008-03-12,NQ,1736.25,1759.573675,1821.634902,bear_trend,34.75,44.000000,0.789773,small_range
2008-03-13,NQ,1748.25,1758.495230,1818.757063,bear_trend,62.00,44.937500,1.379694,large_range
2008-03-14,NQ,1721.50,1754.971875,1814.943060,bear_trend,81.25,47.500000,1.710526,large_range
2008-03-17,NQ,1697.00,1749.450744,1810.317842,bear_trend,81.00,49.487500,1.636777,large_range
2008-03-18,NQ,1771.75,1751.574483,1808.805378,range,78.25,50.512500,1.549122,large_range
2008-03-19,NQ,1724.00,1748.948341,1805.479677,bear_trend,60.75,51.400000,1.181907,normal_range
2008-03-20,NQ,1751.00,1749.143737,1803.343219,range,49.50,51.575000,0.959767,normal_range
2008-03-24,NQ,1819.75,1755.868143,1803.986622,range,78.00,53.387500,1.461016,large_range
2008-03-25,NQ,1826.50,1762.594987,1804.869500,range,33.00,53.525000,0.616534,small_range
2008-03-26,NQ,1808.00,1766.919274,1804.992264,range,27.00,52.587500,0.513430,small_range
2008-03-27,NQ,1793.25,1769.426962,1804.531783,range,40.75,53.000000,0.768868,small_range
2008-03-28,NQ,1779.50,1770.386299,1803.550145,range,41.50,53.600000,0.774254,small_range
2008-03-31,NQ,1786.25,1771.897128,1802.871708,range,29.00,52.725000,0.550024,small_range
2008-04-01,NQ,1858.75,1780.168830,1805.063013,range,85.00,55.112500,1.542300,large_range
2008-04-02,NQ,1859.75,1787.747989,1807.207601,range,35.00,54.750000,0.639269,small_range
2008-04-03,NQ,1868.00,1795.391038,1809.591617,range,31.25,54.712500,0.571167,small_range
2008-04-04,NQ,1869.50,1802.449034,1811.940965,range,38.50,53.537500,0.719122,small_range
2008-04-07,NQ,1863.00,1808.215793,1813.943280,range,34.25,52.662500,0.650368,small_range
2008-04-08,NQ,1855.50,1812.719050,1815.572955,range,22.50,51.337500,0.438276,small_range
2008-04-09,NQ,1835.75,1814.912474,1816.364212,range,45.75,49.450000,0.925177,normal_range
2008-04-10,NQ,1860.50,1819.254143,1818.095027,bull_trend,46.50,50.037500,0.929303,normal_range
2008-04-11,NQ,1807.25,1818.110892,1817.669732,range,70.75,50.475000,1.401684,large_range
2008-04-14,NQ,1797.25,1816.124140,1816.868958,bear_trend,22.50,47.537500,0.473311,small_range
2008-04-15,NQ,1819.00,1816.398031,1816.952529,range,40.50,45.512500,0.889865,normal_range
2008-04-16,NQ,1863.00,1820.836314,1818.758312,bull_trend,55.00,44.350000,1.240135,large_range
2008-04-17,NQ,1875.50,1826.042379,1820.983476,bull_trend,43.00,43.462500,0.989359,normal_range
2008-04-18,NQ,1902.00,1833.276439,1824.160595,bull_trend,44.25,43.200000,1.024306,normal_range
2008-04-21,NQ,1910.50,1840.631063,1827.546454,bull_trend,27.50,40.675000,0.676091,small_range
2008-04-22,NQ,1895.50,1845.856676,1830.211299,bull_trend,40.00,41.025000,0.975015,normal_range
2008-04-23,NQ,1892.25,1850.275088,1832.644189,bull_trend,30.25,41.187500,0.734446,small_range
2008-04-24,NQ,1914.00,1856.344127,1835.834613,bull_trend,59.25,42.112500,1.406946,large_range
2008-04-25,NQ,1920.50,1862.454211,1839.154824,bull_trend,35.00,41.787500,0.837571,normal_range
2008-04-28,NQ,1927.75,1868.672857,1842.629145,bull_trend,23.00,41.487500,0.554384,small_range
2008-04-29,NQ,1939.00,1875.370680,1846.408394,bull_trend,29.00,38.687500,0.749596,small_range
2008-04-30,NQ,1924.50,1880.049663,1849.470810,bull_trend,43.75,39.125000,1.118211,normal_range
2008-05-01,NQ,1984.00,1889.949695,1854.746464,bull_trend,64.25,40.775000,1.575720,large_range
2008-05-02,NQ,1991.25,1899.597343,1860.099544,bull_trend,38.00,40.750000,0.932515,normal_range
2008-05-05,NQ,1981.50,1907.397596,1864.860346,bull_trend,28.75,40.475000,0.710315,small_range
2008-05-06,NQ,2002.75,1916.478778,1870.267784,bull_trend,43.00,41.500000,1.036145,normal_range
2008-05-07,NQ,1961.00,1920.718894,1873.825910,bull_trend,55.50,41.987500,1.321822,large_range
2008-05-08,NQ,1962.50,1924.698047,1877.303325,bull_trend,26.00,40.962500,0.634727,small_range
2008-05-09,NQ,1964.50,1928.488709,1880.722803,bull_trend,22.25,38.537500,0.577360,small_range
2008-05-12,NQ,1999.00,1935.204070,1885.361124,bull_trend,40.75,39.450000,1.032953,normal_range
2008-05-13,NQ,2004.50,1941.803683,1890.033237,bull_trend,23.50,38.600000,0.608808,small_range
2008-05-14,NQ,1997.50,1947.108094,1894.247620,bull_trend,37.25,37.712500,0.987736,normal_range
2008-05-15,NQ,2035.00,1955.478751,1899.767321,bull_trend,43.00,37.712500,1.140206,normal_range
2008-05-16,NQ,2035.75,1963.123632,1905.099975,bull_trend,28.75,36.937500,0.778342,small_range
2008-05-19,NQ,2024.50,1968.969001,1909.782329,bull_trend,46.00,37.862500,1.214922,large_range
2008-05-20,NQ,2007.50,1972.638620,1913.614394,bull_trend,35.75,37.650000,0.949535,normal_range
2008-05-21,NQ,1964.00,1971.815894,1915.590301,range,65.25,39.400000,1.656091,large_range
2008-05-22,NQ,1965.75,1971.238190,1917.557348,range,24.00,37.637500,0.637662,small_range
2008-05-23,NQ,1959.50,1970.120267,1919.202157,range,23.75,37.075000,0.640593,small_range
2008-05-26,NQ,1963.25,1969.465956,1920.929524,range,14.00,36.625000,0.382253,small_range
2008-05-27,NQ,1993.75,1971.778722,1923.785229,bull_trend,42.00,37.275000,1.126761,normal_range
2008-05-28,NQ,2002.50,1974.704558,1926.872083,bull_trend,25.50,36.362500,0.701272,small_range
2008-05-29,NQ,2026.25,1979.613648,1930.769256,bull_trend,33.25,34.812500,0.955117,normal_range
2008-05-30,NQ,2034.75,1984.864729,1934.846932,bull_trend,20.25,33.925000,0.596905,small_range
2008-06-02,NQ,2012.00,1987.449040,1937.872543,bull_trend,47.50,34.862500,1.362496,large_range
2008-06-03,NQ,1997.50,1988.406275,1940.210874,bull_trend,50.50,35.237500,1.433132,large_range
2008-06-04,NQ,2019.75,1991.391391,1943.330056,bull_trend,52.00,35.062500,1.483066,large_range
2008-06-05,NQ,2057.00,1997.639830,1947.787701,bull_trend,42.75,35.900000,1.190808,normal_range
2008-06-06,NQ,1988.75,1996.793180,1949.394065,range,75.75,38.575000,1.963707,large_range
2008-06-09,NQ,1986.25,1995.789067,1950.839396,range,51.50,39.112500,1.316715,large_range
2008-06-10,NQ,1972.50,1993.571061,1951.688831,range,33.00,39.587500,0.833596,normal_range
2008-06-11,NQ,1925.50,1987.088103,1950.661818,range,60.50,40.750000,1.484663,large_range
2008-06-12,NQ,1931.75,1981.817807,1949.920178,range,45.75,40.887500,1.118924,normal_range
2008-06-13,NQ,1963.75,1980.097064,1950.462524,range,51.00,42.000000,1.214286,large_range
2008-06-16,NQ,1987.50,1980.802105,1951.914974,bull_trend,40.00,41.700000,0.959233,normal_range
2008-06-17,NQ,1985.50,1981.249524,1953.232034,bull_trend,26.25,41.225000,0.636750,small_range
2008-06-18,NQ,1958.25,1979.059093,1953.428817,range,37.25,39.825000,0.935342,normal_range
2008-06-19,NQ,1992.75,1980.362989,1954.970824,bull_trend,58.50,41.550000,1.407942,large_range
2008-06-20,NQ,1940.75,1976.590323,1954.413145,range,66.25,43.675000,1.516886,large_range
2008-06-23,NQ,1916.00,1970.819816,1952.906747,range,43.00,45.125000,0.952909,normal_range
2008-06-24,NQ,1914.50,1965.456024,1951.400600,range,39.75,45.012500,0.883088,normal_range
2008-06-25,NQ,1927.00,1961.793546,1950.443714,range,48.50,46.162500,1.050636,normal_range
2008-06-26,NQ,1868.00,1952.860827,1947.210627,range,65.75,47.787500,1.375883,large_range
2008-06-27,NQ,1865.50,1944.540748,1944.006289,range,41.75,48.862500,0.854438,normal_range
2008-06-30,NQ,1849.75,1935.513058,1940.309964,bear_trend,30.75,48.025000,0.640292,small_range
2008-07-01,NQ,1871.00,1929.368957,1937.591926,bear_trend,56.25,48.312500,1.164295,normal_range
2008-07-02,NQ,1822.50,1919.190961,1933.078517,bear_trend,66.75,49.050000,1.360856,large_range
2008-07-03,NQ,1823.50,1910.077536,1928.781320,bear_trend,32.75,48.550000,0.674562,small_range
2008-07-04,NQ,1815.00,1901.022533,1924.319308,bear_trend,14.75,45.500000,0.324176,small_range
2008-07-07,NQ,1834.25,1894.663244,1920.787178,bear_trend,50.50,45.450000,1.111111,normal_range
2008-07-08,NQ,1866.50,1891.981030,1918.658269,bear_trend,66.00,47.100000,1.401274,large_range
2008-07-09,NQ,1827.25,1885.816170,1915.073631,bear_trend,53.75,46.762500,1.149425,normal_range
2008-07-10,NQ,1848.75,1882.286059,1912.472704,bear_trend,43.25,46.637500,0.927365,normal_range
2008-07-11,NQ,1819.00,1876.258815,1908.807108,bear_trend,72.25,47.700000,1.514675,large_range
2008-07-14,NQ,1802.50,1869.234166,1904.638202,bear_trend,53.75,48.387500,1.110824,normal_range
2008-07-15,NQ,1806.50,1863.259484,1900.789645,bear_trend,68.25,50.487500,1.351820,large_range
2008-07-16,NQ,1840.25,1861.068104,1898.415541,bear_trend,64.50,51.850000,1.243973,large_range
2008-07-17,NQ,1828.50,1857.966380,1895.673755,bear_trend,42.25,51.037500,0.827823,normal_range
2008-07-18,NQ,1828.25,1855.136249,1893.029687,bear_trend,29.25,49.187500,0.594663,small_range
2008-07-21,NQ,1802.00,1850.075653,1889.459895,bear_trend,44.75,49.275000,0.908168,normal_range
2008-07-22,NQ,1825.50,1847.735115,1886.951664,bear_trend,40.75,49.325000,0.826153,normal_range
2008-07-23,NQ,1851.00,1848.046056,1885.541795,range,48.00,49.300000,0.973631,normal_range
2008-07-24,NQ,1818.75,1845.255956,1882.922508,bear_trend,52.00,48.612500,1.069684,normal_range
2008-07-25,NQ,1840.00,1844.755389,1881.239273,bear_trend,38.25,48.437500,0.789677,small_range
2008-07-28,NQ,1812.00,1841.635828,1878.524007,bear_trend,54.50,49.625000,1.098237,normal_range
2008-07-29,NQ,1842.25,1841.694320,1877.101497,range,49.00,49.262500,0.994671,normal_range
2008-07-30,NQ,1857.50,1843.199623,1876.332811,range,38.50,47.850000,0.804598,normal_range
2008-07-31,NQ,1855.50,1844.371088,1875.515838,range,46.25,48.525000,0.953117,normal_range
2008-08-01,NQ,1832.50,1843.240508,1873.828942,bear_trend,56.50,50.612500,1.116325,normal_range
2008-08-04,NQ,1812.50,1840.312840,1871.423886,bear_trend,35.50,49.862500,0.711958,small_range
2008-08-05,NQ,1874.25,1843.544951,1871.534714,range,65.50,49.837500,1.314271,large_range
2008-08-06,NQ,1896.75,1848.612098,1872.523549,range,50.75,49.687500,1.021384,normal_range
2008-08-07,NQ,1889.00,1852.458565,1873.169684,range,31.25,49.087500,0.636618,small_range
2008-08-08,NQ,1923.75,1859.248226,1875.153226,range,52.75,48.112500,1.096389,normal_range
2008-08-11,NQ,1942.00,1867.129347,1877.774668,range,47.25,47.787500,0.988752,normal_range
2008-08-12,NQ,1947.25,1874.759885,1880.499191,range,29.75,45.862500,0.648678,small_range
2008-08-13,NQ,1942.50,1881.211325,1882.930595,range,35.50,44.412500,0.799325,small_range
2008-08-14,NQ,1968.00,1889.476913,1886.266650,bull_trend,39.50,44.275000,0.892151,normal_range
2008-08-15,NQ,1964.75,1896.645778,1889.344429,bull_trend,24.75,44.050000,0.561862,small_range
2008-08-18,NQ,1943.00,1901.060466,1891.448569,bull_trend,52.25,44.425000,1.176140,normal_range
2008-08-19,NQ,1918.75,1902.745184,1892.519213,bull_trend,42.00,44.487500,0.944085,normal_range
2008-08-20,NQ,1914.25,1903.840881,1893.371401,bull_trend,33.75,43.775000,0.770988,small_range
2008-08-21,NQ,1908.25,1904.260797,1893.954875,bull_trend,28.75,42.612500,0.674685,small_range
2008-08-22,NQ,1930.00,1906.712149,1895.368409,bull_trend,40.00,42.700000,0.936768,normal_range
2008-08-25,NQ,1896.75,1905.763373,1895.422589,range,43.75,42.162500,1.037652,normal_range
2008-08-26,NQ,1891.25,1904.381147,1895.258959,range,27.25,41.075000,0.663421,small_range
2008-08-27,NQ,1899.50,1903.916276,1895.425274,range,34.50,40.875000,0.844037,normal_range
2008-08-28,NQ,1907.50,1904.257583,1895.898793,bull_trend,33.00,40.212500,0.820640,normal_range
2008-08-29,NQ,1875.75,1901.542575,1895.108644,range,40.50,39.412500,1.027593,normal_range
2008-09-01,NQ,1877.00,1899.205187,1894.398501,range,11.25,38.200000,0.294503,small_range
2008-09-02,NQ,1853.00,1894.804693,1892.775030,range,71.50,38.500000,1.857143,large_range
2008-09-03,NQ,1834.00,1889.013770,1890.470127,bear_trend,37.75,37.850000,0.997358,normal_range
2008-09-04,NQ,1775.75,1878.226744,1885.971299,bear_trend,62.25,39.400000,1.579949,large_range
2008-09-05,NQ,1768.75,1867.800388,1881.374385,bear_trend,39.25,38.725000,1.013557,normal_range
2008-09-08,NQ,1759.25,1857.462255,1876.585193,bear_trend,80.00,40.362500,1.982038,large_range
2008-09-09,NQ,1729.75,1845.299184,1870.826951,bear_trend,59.50,41.850000,1.421744,large_range
2008-09-10,NQ,1737.50,1835.032595,1865.598443,bear_trend,29.75,41.562500,0.715789,small_range
2008-09-11,NQ,1780.00,1829.791395,1862.241641,bear_trend,74.75,43.325000,1.725332,large_range
2008-09-12,NQ,1774.25,1824.501738,1858.790988,bear_trend,34.75,43.900000,0.791572,small_range
2008-09-15,NQ,1719.25,1814.477763,1853.318793,bear_trend,54.75,44.425000,1.232414,large_range
2008-09-16,NQ,1715.50,1805.051310,1847.914134,bear_trend,58.25,45.237500,1.287649,large_range
2008-09-17,NQ,1649.25,1790.213090,1840.123384,bear_trend,108.00,48.950000,2.206333,large_range
2008-09-18,NQ,1707.00,1782.288034,1834.902859,bear_trend,100.50,52.537500,1.912919,large_range
2008-09-19,NQ,1738.75,1778.141554,1831.132159,bear_trend,95.25,55.300000,1.722423,large_range
2008-09-22,NQ,1671.75,1768.009025,1824.881878,bear_trend,88.75,57.550000,1.542137,large_range
2008-09-23,NQ,1652.25,1756.984356,1818.112000,bear_trend,54.00,58.887500,0.917003,normal_range
2008-09-24,NQ,1674.50,1749.128703,1812.480157,bear_trend,31.50,58.737500,0.536284,small_range
2008-09-25,NQ,1673.00,1741.878350,1807.010347,bear_trend,49.50,59.562500,0.831060,normal_range
2008-09-26,NQ,1677.00,1735.699460,1801.911902,bear_trend,54.00,60.237500,0.896452,normal_range
2008-09-29,NQ,1510.25,1714.228083,1790.474180,bear_trend,194.00,69.375000,2.796396,large_range
2008-09-30,NQ,1595.50,1702.920646,1782.828134,bear_trend,95.00,70.575000,1.346086,large_range
2008-10-01,NQ,1579.50,1691.166299,1774.854482,bear_trend,52.25,71.300000,0.732819,small_range
2008-10-02,NQ,1509.75,1673.888556,1764.458228,bear_trend,95.00,72.937500,1.302485,large_range
2008-10-03,NQ,1478.25,1655.256313,1753.234376,bear_trend,87.00,75.325000,1.154995,normal_range
2008-10-06,NQ,1407.50,1631.660474,1739.676165,bear_trend,136.25,78.137500,1.743721,large_range
2008-10-07,NQ,1335.75,1603.478524,1723.835923,bear_trend,107.75,80.550000,1.337678,large_range
2008-10-08,NQ,1311.75,1575.694855,1707.675691,bear_trend,112.50,84.687500,1.328413,large_range
2008-10-09,NQ,1269.75,1546.557250,1690.502134,bear_trend,110.50,86.475000,1.277826,large_range
2008-10-10,NQ,1276.00,1520.789892,1674.247149,bear_trend,128.00,91.062500,1.405628,large_range
2008-10-13,NQ,1453.50,1514.381331,1665.590398,bear_trend,162.00,97.100000,1.668383,large_range
2008-10-14,NQ,1389.00,1502.440252,1654.743715,bear_trend,145.75,101.475000,1.436314,large_range
2008-10-15,NQ,1229.75,1476.469752,1638.077295,bear_trend,160.25,104.275000,1.536802,large_range
2008-10-16,NQ,1317.75,1461.353585,1625.515441,bear_trend,139.50,106.225000,1.313250,large_range
2008-10-17,NQ,1312.00,1447.129434,1613.220717,bear_trend,102.75,106.600000,0.963884,normal_range
2008-10-20,NQ,1352.00,1438.069488,1602.976768,bear_trend,73.25,105.825000,0.692180,small_range
2008-10-21,NQ,1273.25,1422.372394,1590.046306,bear_trend,85.25,107.387500,0.793854,small_range
2008-10-22,NQ,1247.00,1405.670261,1576.593510,bear_trend,115.75,111.600000,1.037186,normal_range
2008-10-23,NQ,1251.75,1391.011189,1563.854549,bear_trend,89.75,113.612500,0.789966,small_range
2008-10-24,NQ,1194.00,1372.248218,1549.350449,bear_trend,104.25,116.125000,0.897740,normal_range
2008-10-27,NQ,1159.75,1352.010293,1534.072000,bear_trend,91.75,111.012500,0.826484,normal_range
2008-10-28,NQ,1297.50,1346.818836,1524.794666,bear_trend,157.75,114.125000,1.382256,large_range
2008-10-29,NQ,1300.50,1342.407519,1515.998797,bear_trend,75.50,115.287500,0.654885,small_range
2008-10-30,NQ,1340.25,1342.202041,1509.106687,bear_trend,56.50,113.362500,0.498401,small_range
2008-10-31,NQ,1336.75,1341.682799,1502.347602,bear_trend,56.00,111.812500,0.500838,small_range
2008-11-03,NQ,1341.75,1341.689199,1496.049657,range,34.00,106.700000,0.318650,small_range
2008-11-04,NQ,1378.00,1345.147370,1491.420258,range,50.25,103.825000,0.483987,small_range
2008-11-05,NQ,1279.00,1338.847621,1483.090052,bear_trend,111.75,103.787500,1.076719,normal_range
2008-11-06,NQ,1248.25,1330.219276,1473.880638,bear_trend,60.25,101.275000,0.594915,small_range
2008-11-07,NQ,1290.00,1326.388869,1466.669633,bear_trend,46.75,97.212500,0.480905,small_range
2008-11-10,NQ,1255.50,1319.637548,1458.388471,bear_trend,85.75,92.325000,0.928784,normal_range
2008-11-11,NQ,1221.75,1310.314924,1449.108531,bear_trend,54.00,87.737500,0.615472,small_range
2008-11-12,NQ,1161.50,1296.142074,1437.829765,bear_trend,84.75,83.775000,1.011638,normal_range
2008-11-13,NQ,1235.00,1290.319020,1429.875656,bear_trend,135.25,83.562500,1.618549,large_range
2008-11-14,NQ,1155.75,1277.502923,1419.125631,bear_trend,82.00,82.525000,0.993638,normal_range
2008-11-17,NQ,1154.00,1265.740739,1408.728547,bear_trend,49.50,81.337500,0.608575,small_range
2008-11-18,NQ,1168.25,1256.455907,1399.298016,bear_trend,62.50,80.200000,0.779302,small_range
2008-11-19,NQ,1088.25,1240.436297,1387.100054,bear_trend,89.25,78.875000,1.131537,normal_range
2008-11-20,NQ,1047.25,1222.037602,1373.772601,bear_trend,83.75,78.575000,1.065861,normal_range
2008-11-21,NQ,1084.00,1208.891164,1362.408970,bear_trend,75.25,77.125000,0.975689,normal_range
2008-11-24,NQ,1142.75,1202.592005,1353.794893,bear_trend,91.75,77.125000,1.189627,normal_range
2008-11-25,NQ,1137.25,1196.368957,1345.302936,bear_trend,56.50,72.062500,0.784042,small_range
2008-11-26,NQ,1191.50,1195.905247,1339.271448,bear_trend,73.00,71.937500,1.014770,normal_range
2008-11-27,NQ,1194.25,1195.747604,1333.584333,bear_trend,16.00,69.912500,0.228858,small_range
2008-11-28,NQ,1181.50,1194.390690,1327.620241,bear_trend,28.25,68.525000,0.412258,small_range
2008-12-01,NQ,1090.25,1184.472529,1318.311604,bear_trend,98.75,71.762500,1.376067,large_range
2008-12-02,NQ,1132.75,1179.546574,1311.034679,bear_trend,46.25,71.562500,0.646288,small_range
2008-12-03,NQ,1157.75,1177.470709,1305.023515,bear_trend,70.50,69.500000,1.014388,normal_range
2008-12-04,NQ,1131.00,1173.044928,1298.199063,bear_trend,60.00,69.487500,0.863465,normal_range
2008-12-05,NQ,1174.75,1173.207315,1293.357924,range,86.00,71.450000,1.203639,large_range
2008-12-08,NQ,1205.50,1176.282809,1289.912515,range,67.00,70.512500,0.950186,normal_range
2008-12-09,NQ,1218.50,1180.303494,1287.112024,range,52.00,70.412500,0.738505,small_range
2008-12-10,NQ,1215.50,1183.655542,1284.303709,range,37.00,68.025000,0.543918,small_range
2008-12-11,NQ,1175.25,1182.855014,1280.027093,bear_trend,58.75,64.200000,0.915109,normal_range
2008-12-12,NQ,1211.50,1185.583108,1277.339756,range,81.00,64.150000,1.262666,large_range
2008-12-15,NQ,1193.75,1186.360907,1274.061727,range,56.75,64.512500,0.879674,normal_range
2008-12-16,NQ,1239.00,1191.374154,1272.686757,range,59.50,64.362500,0.924451,normal_range
2008-12-17,NQ,1230.75,1195.124235,1271.042178,range,39.50,61.875000,0.638384,small_range
2008-12-18,NQ,1216.00,1197.112403,1268.883661,range,43.75,59.875000,0.730689,small_range
2008-12-19,NQ,1211.00,1198.435031,1266.613714,range,28.75,57.550000,0.499566,small_range
2008-12-22,NQ,1196.50,1198.250743,1263.864157,bear_trend,54.00,55.662500,0.970132,normal_range
2008-12-23,NQ,1186.50,1197.131624,1260.830268,bear_trend,30.25,54.350000,0.556578,small_range
2008-12-24,NQ,1181.00,1195.595279,1257.699669,bear_trend,10.75,51.237500,0.209807,small_range
2008-12-26,NQ,1186.00,1194.681443,1254.887918,bear_trend,12.25,51.050000,0.239961,small_range
2008-12-29,NQ,1177.00,1192.997496,1251.833489,bear_trend,41.75,51.725000,0.807153,normal_range
2008-12-30,NQ,1206.00,1194.235830,1250.036098,range,32.50,48.412500,0.671314,small_range
2008-12-31,NQ,1200.25,1194.808608,1248.083702,range,28.00,47.500000,0.589474,small_range
2009-01-02,NQ,1253.75,1200.422074,1248.305909,range,64.25,47.375000,1.356201,large_range
2009-01-05,NQ,1261.75,1206.262829,1248.833129,range,30.75,45.912500,0.669752,small_range
2009-01-06,NQ,1268.50,1212.190178,1249.604379,range,27.50,42.987500,0.639721,small_range
2009-01-07,NQ,1241.00,1214.933971,1249.266952,range,45.50,41.912500,1.085595,normal_range
2009-01-08,NQ,1249.25,1218.202164,1249.266287,range,30.00,40.812500,0.735069,small_range
2009-01-09,NQ,1221.00,1218.468625,1248.157805,range,40.25,40.975000,0.982306,normal_range
2009-01-12,NQ,1208.75,1217.543041,1246.612401,bear_trend,39.75,40.025000,0.993129,normal_range
2009-01-13,NQ,1202.25,1216.086561,1244.872699,bear_trend,33.50,37.650000,0.889774,normal_range
2009-01-14,NQ,1144.75,1209.292603,1240.946319,bear_trend,69.50,38.287500,1.815214,large_range
2009-01-15,NQ,1179.50,1206.455212,1238.536659,bear_trend,52.50,37.937500,1.383855,large_range
2009-01-16,NQ,1197.25,1205.578525,1236.917575,bear_trend,36.50,37.787500,0.965928,normal_range
2009-01-19,NQ,1189.50,1204.047237,1235.058062,bear_trend,40.00,37.600000,1.063830,normal_range
2009-01-20,NQ,1141.75,1198.114167,1231.398922,bear_trend,63.00,39.312500,1.602544,large_range
2009-01-21,NQ,1195.00,1197.817580,1229.971513,bear_trend,62.00,39.712500,1.561221,large_range
2009-01-22,NQ,1170.25,1195.192096,1227.629493,bear_trend,55.75,40.987500,1.360171,large_range
2009-01-23,NQ,1164.25,1192.245230,1225.144023,bear_trend,49.50,42.925000,1.153174,normal_range
2009-01-26,NQ,1184.25,1191.483779,1223.540336,bear_trend,54.50,45.037500,1.210103,large_range
2009-01-27,NQ,1192.00,1191.532943,1222.303460,range,24.00,44.150000,0.543601,small_range
2009-01-28,NQ,1228.50,1195.053615,1222.546461,range,45.75,45.162500,1.013009,normal_range
2009-01-29,NQ,1205.50,1196.048509,1221.877973,range,34.00,45.462500,0.747869,small_range
2009-01-30,NQ,1181.25,1194.639127,1220.284719,bear_trend,40.50,44.087500,0.918628,normal_range
2009-02-02,NQ,1189.25,1194.125877,1219.067671,bear_trend,48.50,44.975000,1.078377,normal_range
2009-02-03,NQ,1207.25,1195.375793,1218.604233,range,40.25,45.612500,0.882434,normal_range
2009-02-04,NQ,1207.50,1196.530480,1218.168773,range,39.00,45.287500,0.861165,normal_range
