date,instrument,trendClose,trendEma20,trendEma50,trendRegime,dayRange,atr20,rangeAtrRatio,rangeRegime
2013-07-03,ES,1610.00,1609.836514,1608.034218,bull_trend,19.00,25.900000,0.733591,small_range
2013-07-04,ES,1623.75,1611.161608,1608.650524,bull_trend,16.00,25.312500,0.632099,small_range
2013-07-05,ES,1629.25,1612.884312,1609.458346,bull_trend,22.50,25.137500,0.895077,normal_range
2013-07-08,ES,1637.00,1615.181044,1610.538411,bull_trend,13.50,25.112500,0.537581,small_range
2013-07-09,ES,1646.00,1618.116183,1611.929062,bull_trend,13.25,24.725000,0.535895,small_range
2013-07-10,ES,1654.00,1621.533689,1613.578902,bull_trend,13.25,23.950000,0.553236,small_range
2013-07-11,ES,1670.00,1626.149528,1615.791494,bull_trend,14.25,22.737500,0.626718,small_range
2013-07-12,ES,1670.50,1630.373383,1617.936926,bull_trend,8.00,22.000000,0.363636,small_range
2013-07-15,ES,1677.75,1634.885441,1620.282537,bull_trend,9.75,21.337500,0.456942,small_range
2013-07-16,ES,1672.00,1638.420161,1622.310673,bull_trend,13.00,21.162500,0.614294,small_range
2013-07-17,ES,1675.50,1641.951575,1624.396528,bull_trend,14.75,20.475000,0.720391,small_range
2013-07-18,ES,1680.00,1645.575234,1626.577057,bull_trend,16.75,19.012500,0.880999,normal_range
2013-07-19,ES,1689.75,1649.782355,1629.054427,bull_trend,15.25,18.437500,0.827119,normal_range
2013-07-22,ES,1690.75,1653.684035,1631.473861,bull_trend,8.75,17.225000,0.507983,small_range
2013-07-23,ES,1690.25,1657.166508,1633.778808,bull_trend,9.50,16.225000,0.585516,small_range
2013-07-24,ES,1684.00,1659.722079,1635.748266,bull_trend,18.00,15.712500,1.145585,normal_range
2013-07-25,ES,1685.75,1662.200928,1637.709119,bull_trend,14.75,15.475000,0.953150,normal_range
2013-07-26,ES,1687.00,1664.562745,1639.642094,bull_trend,18.50,15.387500,1.202275,large_range
2013-07-29,ES,1682.50,1666.271055,1641.322797,bull_trend,11.50,14.600000,0.787671,small_range
2013-07-30,ES,1684.50,1668.007145,1643.016020,bull_trend,11.25,14.250000,0.789474,small_range
2013-07-31,ES,1685.75,1669.696940,1644.691863,bull_trend,13.75,13.987500,0.983021,normal_range
2013-08-01,ES,1702.50,1672.821041,1646.958848,bull_trend,19.25,14.150000,1.360424,large_range
2013-08-02,ES,1703.25,1675.719037,1649.166345,bull_trend,9.25,13.487500,0.685820,small_range
2013-08-05,ES,1702.00,1678.221986,1651.238253,bull_trend,6.25,13.125000,0.476190,small_range
2013-08-06,ES,1693.50,1679.677035,1652.895576,bull_trend,14.75,13.200000,1.117424,normal_range
2013-08-07,ES,1689.00,1680.564937,1654.311436,bull_trend,13.00,13.187500,0.985782,normal_range
2013-08-08,ES,1694.25,1681.868276,1655.877654,bull_trend,12.50,12.925000,0.967118,normal_range
2013-08-09,ES,1685.50,1682.214154,1657.039315,bull_trend,13.75,13.212500,1.040681,normal_range
2013-08-12,ES,1688.25,1682.788997,1658.263263,bull_trend,13.00,13.375000,0.971963,normal_range
2013-08-13,ES,1690.75,1683.547188,1659.537253,bull_trend,15.25,13.487500,1.130677,normal_range
2013-08-14,ES,1682.00,1683.399836,1660.418145,range,12.25,13.362500,0.916745,normal_range
2013-08-15,ES,1655.50,1680.742709,1660.225276,range,26.75,13.862500,1.929666,large_range
2013-08-16,ES,1650.50,1677.862451,1659.843893,range,12.50,13.725000,0.910747,normal_range
2013-08-19,ES,1644.00,1674.637456,1659.222564,range,14.75,14.025000,1.051693,normal_range
2013-08-20,ES,1650.75,1672.362460,1658.890306,range,15.75,14.337500,1.098518,normal_range
2013-08-21,ES,1635.50,1668.851750,1657.973040,range,19.75,14.425000,1.369151,large_range
2013-08-22,ES,1655.75,1667.603964,1657.885862,range,26.25,15.000000,1.750000,large_range
2013-08-23,ES,1661.50,1667.022634,1658.027592,range,12.25,14.687500,0.834043,normal_range
2013-08-26,ES,1654.50,1665.830002,1657.889255,range,14.25,14.825000,0.961214,normal_range
2013-08-27,ES,1628.75,1662.298573,1656.746540,range,29.25,15.725000,1.860095,large_range
2013-08-28,ES,1630.25,1659.246328,1655.707460,range,14.50,15.762500,0.919905,normal_range
2013-08-29,ES,1637.75,1657.199059,1655.003246,range,17.00,15.650000,1.086262,normal_range
2013-08-30,ES,1632.25,1654.822958,1654.110961,range,19.50,16.162500,1.206497,large_range
2013-09-02,ES,1647.50,1654.125534,1653.851708,range,9.50,16.662500,0.570143,small_range
2013-09-03,ES,1638.50,1652.637387,1653.249680,bear_trend,19.25,16.887500,1.139896,normal_range
2013-09-04,ES,1654.50,1652.814779,1653.298712,range,19.75,17.225000,1.146589,normal_range
2013-09-05,ES,1652.25,1652.760991,1653.257586,bear_trend,7.75,16.987500,0.456218,small_range
2013-09-06,ES,1654.00,1652.878992,1653.286701,range,25.25,17.562500,1.437722,large_range
2013-09-09,ES,1670.50,1654.557183,1653.961732,bull_trend,19.75,17.900000,1.103352,normal_range
2013-09-10,ES,1682.75,1657.242213,1655.090684,bull_trend,14.25,17.850000,0.798319,small_range
2013-09-11,ES,1690.00,1660.362002,1656.459676,bull_trend,12.25,17.850000,0.686275,small_range
2013-09-12,ES,1685.25,1662.732288,1657.588709,bull_trend,8.75,16.950000,0.516224,small_range
2013-09-13,ES,1690.00,1665.329213,1658.859740,bull_trend,10.00,16.825000,0.594354,small_range
2013-09-16,ES,1690.75,1667.750240,1660.110338,bull_trend,15.75,16.875000,0.933333,normal_range
2013-09-17,ES,1699.00,1670.726408,1661.635423,bull_trend,12.00,16.687500,0.719101,small_range
2013-09-18,ES,1718.50,1675.276274,1663.865406,bull_trend,30.00,17.200000,1.744186,large_range
2013-09-19,ES,1716.50,1679.202343,1665.929508,bull_trend,13.50,16.562500,0.815094,normal_range
2013-09-20,ES,1704.25,1681.587834,1667.432273,bull_trend,18.25,16.862500,1.082283,normal_range
2013-09-23,ES,1693.00,1682.674707,1668.434929,bull_trend,18.00,17.050000,1.055718,normal_range
2013-09-24,ES,1692.25,1683.586640,1669.368853,bull_trend,13.50,16.262500,0.830131,normal_range
2013-09-25,ES,1686.25,1683.840293,1670.030859,bull_trend,10.50,16.062500,0.653696,small_range
2013-09-26,ES,1693.50,1684.760265,1670.951217,bull_trend,11.75,15.800000,0.743671,small_range
2013-09-27,ES,1685.25,1684.806906,1671.511954,bull_trend,15.50,15.600000,0.993590,normal_range
2013-09-30,ES,1677.75,1684.134820,1671.756583,range,14.25,15.712500,0.906921,normal_range
2013-10-01,ES,1690.75,1684.764837,1672.501423,bull_trend,17.00,15.600000,1.089744,normal_range
2013-10-02,ES,1683.50,1684.644377,1672.932740,range,18.50,15.537500,1.190668,normal_range
2013-10-03,ES,1667.75,1683.035388,1672.729495,range,21.50,16.225000,1.325116,large_range
2013-10-04,ES,1682.75,1683.008209,1673.122456,range,18.50,15.887500,1.164437,normal_range
2013-10-07,ES,1668.00,1681.578855,1672.921575,range,13.00,15.712500,0.827367,normal_range
2013-10-08,ES,1646.50,1678.238012,1671.885435,range,25.00,16.250000,1.538462,large_range
2013-10-09,ES,1648.75,1675.429630,1670.978163,range,18.25,16.550000,1.102719,normal_range
2013-10-10,ES,1682.50,1676.102998,1671.430000,bull_trend,39.75,18.100000,2.196133,large_range
2013-10-11,ES,1699.50,1678.331284,1672.530784,bull_trend,27.00,18.950000,1.424802,large_range
2013-10-14,ES,1705.50,1680.918781,1673.823695,bull_trend,26.00,19.462500,1.335902,large_range
2013-10-15,ES,1694.50,1682.212230,1674.634530,bull_trend,20.25,19.875000,1.018868,normal_range
2013-10-16,ES,1712.25,1685.072970,1676.109647,bull_trend,25.75,19.662500,1.309599,large_range
2013-10-17,ES,1727.75,1689.137449,1678.134758,bull_trend,22.50,20.112500,1.118707,normal_range
2013-10-18,ES,1737.50,1693.743407,1680.462807,bull_trend,13.25,19.862500,0.667086,small_range
2013-10-21,ES,1738.00,1697.958320,1682.719168,bull_trend,7.75,19.350000,0.400517,small_range
2013-10-22,ES,1749.75,1702.890861,1685.347828,bull_trend,18.50,19.600000,0.943878,normal_range
2013-10-23,ES,1742.75,1706.686970,1687.598893,bull_trend,15.00,19.837500,0.756144,small_range
2013-10-24,ES,1749.00,1710.716782,1690.006780,bull_trend,11.75,19.837500,0.592313,small_range
2013-10-25,ES,1754.00,1714.838993,1692.516318,bull_trend,13.00,19.712500,0.659480,small_range
2013-10-28,ES,1757.75,1718.925756,1695.074502,bull_trend,10.75,19.325000,0.556274,small_range
2013-10-29,ES,1767.75,1723.575684,1697.924521,bull_trend,13.75,19.162500,0.717547,small_range
2013-10-30,ES,1759.50,1726.997047,1700.339246,bull_trend,21.50,19.312500,1.113269,normal_range
2013-10-31,ES,1755.75,1729.735424,1702.512216,bull_trend,13.75,18.925000,0.726552,small_range
2013-11-01,ES,1754.25,1732.070145,1704.541149,bull_trend,14.25,18.712500,0.761523,small_range
2013-11-04,ES,1762.75,1734.992036,1706.823849,bull_trend,10.75,18.437500,0.583051,small_range
2013-11-05,ES,1757.25,1737.111842,1708.801345,bull_trend,13.50,17.862500,0.755773,small_range
2013-11-06,ES,1765.25,1739.791667,1711.015018,bull_trend,14.25,17.662500,0.806794,normal_range
2013-11-07,ES,1745.50,1740.335318,1712.367370,bull_trend,32.25,17.287500,1.865510,large_range
2013-11-08,ES,1765.50,1742.731954,1714.451003,bull_trend,31.50,17.512500,1.798715,large_range
2013-11-11,ES,1767.50,1745.090816,1716.531356,bull_trend,7.50,16.587500,0.452148,small_range
2013-11-12,ES,1765.25,1747.010738,1718.441891,bull_trend,11.25,16.137500,0.697134,small_range
2013-11-13,ES,1780.50,1750.200191,1720.875542,bull_trend,28.00,16.250000,1.723077,large_range
2013-11-14,ES,1788.00,1753.800173,1723.507874,bull_trend,11.75,15.712500,0.747812,small_range
2013-11-15,ES,1793.50,1757.581109,1726.252663,bull_trend,9.50,15.525000,0.611916,small_range
2013-11-18,ES,1789.75,1760.644813,1728.742755,bull_trend,15.00,15.887500,0.944138,normal_range
2013-11-19,ES,1785.50,1763.011974,1730.968529,bull_trend,11.75,15.550000,0.755627,small_range
2013-11-20,ES,1780.25,1764.653690,1732.901136,bull_trend,19.75,15.775000,1.251981,large_range
2013-11-21,ES,1794.00,1767.448577,1735.297170,bull_trend,19.75,16.175000,1.221020,large_range
2013-11-22,ES,1801.50,1770.691570,1737.893359,bull_trend,11.25,16.087500,0.699301,small_range
2013-11-25,ES,1802.00,1773.673325,1740.407345,bull_trend,10.75,16.087500,0.668221,small_range
2013-11-26,ES,1802.75,1776.442532,1742.852155,bull_trend,8.25,15.812500,0.521739,small_range
2013-11-27,ES,1804.50,1779.114672,1745.269717,bull_trend,6.25,15.050000,0.415282,small_range
2013-11-28,ES,1808.50,1781.913275,1747.749336,bull_trend,5.75,14.650000,0.392491,small_range
2013-11-29,ES,1804.25,1784.040582,1749.965049,bull_trend,9.75,14.425000,0.675910,small_range
2013-12-02,ES,1800.00,1785.560526,1751.927204,bull_trend,12.00,14.487500,0.828300,normal_range
2013-12-03,ES,1791.50,1786.126191,1753.479078,bull_trend,15.50,14.587500,1.062554,normal_range
2013-12-04,ES,1792.75,1786.757030,1755.019114,bull_trend,21.75,14.962500,1.453634,large_range
2013-12-05,ES,1783.75,1786.470646,1756.145816,range,12.25,13.962500,0.877350,normal_range
2013-12-06,ES,1805.25,1788.259156,1758.071470,bull_trend,21.75,13.500000,1.611111,large_range
2013-12-09,ES,1808.75,1790.210665,1760.058863,bull_trend,6.75,13.462500,0.501393,small_range
2013-12-10,ES,1803.50,1791.476316,1761.762437,bull_trend,10.50,13.425000,0.782123,small_range
2013-12-11,ES,1780.75,1790.454762,1762.507048,range,28.75,13.462500,2.135562,large_range
2013-12-12,ES,1773.75,1788.863832,1762.947948,range,12.25,13.487500,0.908248,normal_range
2013-12-13,ES,1775.00,1787.543467,1763.420577,range,11.25,13.575000,0.828729,normal_range
2013-12-16,ES,1779.00,1786.729804,1764.031535,range,32.25,14.437500,2.233766,large_range
2013-12-17,ES,1772.00,1785.326965,1764.344024,range,12.25,14.462500,0.847018,normal_range
2013-12-18,ES,1803.75,1787.081540,1765.889356,bull_trend,46.00,15.775000,2.916006,large_range
2013-12-19,ES,1801.75,1788.478536,1767.295656,bull_trend,11.75,15.375000,0.764228,small_range
2013-12-20,ES,1816.50,1791.147247,1769.225238,bull_trend,15.25,15.612500,0.976781,normal_range
2013-12-23,ES,1823.25,1794.204652,1771.343856,bull_trend,7.75,15.475000,0.500808,small_range
2013-12-24,ES,1829.25,1797.542304,1773.614685,bull_trend,9.00,15.512500,0.580177,small_range
2013-12-26,ES,1836.50,1801.252561,1776.080776,bull_trend,8.00,15.625000,0.512000,small_range
2013-12-27,ES,1836.75,1804.633269,1778.459961,bull_trend,6.75,15.675000,0.430622,small_range
2013-12-30,ES,1835.50,1807.572958,1780.696826,bull_trend,5.00,15.437500,0.323887,small_range
2013-12-31,ES,1845.50,1811.185057,1783.238127,bull_trend,12.25,15.450000,0.792880,small_range
2014-01-02,ES,1826.75,1812.667433,1784.944475,bull_trend,19.00,15.862500,1.197794,normal_range
2014-01-03,ES,1823.50,1813.699106,1786.456456,bull_trend,12.50,15.400000,0.811688,normal_range
2014-01-06,ES,1819.75,1814.275381,1787.762085,bull_trend,15.25,15.550000,0.980707,normal_range
2014-01-07,ES,1830.25,1815.796774,1789.428278,bull_trend,15.25,15.200000,1.003289,normal_range
2014-01-08,ES,1832.00,1817.339938,1791.097757,bull_trend,9.25,15.325000,0.603589,small_range
2014-01-09,ES,1833.50,1818.878992,1792.760590,bull_trend,14.75,15.537500,0.949316,normal_range
2014-01-10,ES,1838.50,1820.747659,1794.554293,bull_trend,16.25,14.912500,1.089690,normal_range
2014-01-13,ES,1814.75,1820.176453,1795.346281,range,29.25,15.762500,1.855670,large_range
2014-01-14,ES,1832.75,1821.373934,1796.813094,bull_trend,21.50,16.275000,1.321045,large_range
2014-01-15,ES,1841.50,1823.290702,1798.565521,bull_trend,14.25,15.375000,0.926829,normal_range
2014-01-16,ES,1837.00,1824.596350,1800.072756,bull_trend,9.25,15.225000,0.607553,small_range
2014-01-17,ES,1833.75,1825.468126,1801.393432,bull_trend,13.50,13.600000,0.992647,normal_range
2014-01-20,ES,1834.25,1826.304495,1802.681925,bull_trend,4.75,13.250000,0.358491,small_range
2014-01-21,ES,1837.25,1827.346924,1804.037536,bull_trend,17.75,13.337500,1.330834,large_range
2014-01-22,ES,1839.25,1828.480550,1805.418417,bull_trend,8.50,13.362500,0.636109,small_range
2014-01-23,ES,1824.75,1828.125260,1806.176518,range,30.25,14.425000,2.097054,large_range
2014-01-24,ES,1780.75,1823.613330,1805.179400,range,48.00,16.400000,2.926829,large_range
2014-01-27,ES,1773.00,1818.793013,1803.917462,range,25.00,17.312500,1.444043,large_range
2014-01-28,ES,1788.50,1815.907964,1803.312856,range,18.00,17.962500,1.002088,normal_range
2014-01-29,ES,1769.75,1811.511968,1801.996666,range,37.25,19.212500,1.938842,large_range
2014-01-30,ES,1784.25,1808.915590,1801.300718,range,26.00,19.325000,1.345408,large_range
2014-01-31,ES,1776.50,1805.828391,1800.328141,range,27.00,20.050000,1.346633,large_range
2014-02-03,ES,1737.00,1799.273306,1797.844684,range,51.50,21.862500,2.355632,large_range
2014-02-04,ES,1744.50,1794.056801,1795.752736,bear_trend,19.50,22.075000,0.883352,normal_range
2014-02-05,ES,1745.50,1789.432343,1793.782040,bear_trend,18.75,22.550000,0.831486,normal_range
2014-02-06,ES,1767.75,1787.367358,1792.761176,bear_trend,25.75,23.100000,1.114719,normal_range
2014-02-07,ES,1793.00,1787.903800,1792.770542,range,35.75,24.075000,1.484943,large_range
2014-02-10,ES,1795.25,1788.603438,1792.867775,range,9.25,23.075000,0.400867,small_range
2014-02-11,ES,1812.50,1790.879301,1793.637666,range,25.25,23.262500,1.085438,normal_range
2014-02-12,ES,1816.75,1793.343177,1794.544032,range,12.00,23.150000,0.518359,small_range
2014-02-13,ES,1824.75,1796.334303,1795.728580,bull_trend,24.75,23.925000,1.034483,normal_range
2014-02-14,ES,1834.75,1799.992941,1797.258832,bull_trend,22.75,24.387500,0.932855,normal_range
2014-02-17,ES,1837.00,1803.517423,1798.817309,bull_trend,8.50,24.575000,0.345880,small_range
2014-02-18,ES,1837.75,1806.777668,1800.344081,bull_trend,8.50,24.112500,0.352514,small_range
2014-02-19,ES,1826.00,1808.608367,1801.350196,bull_trend,21.25,24.750000,0.858586,normal_range
2014-02-20,ES,1835.50,1811.169475,1802.689404,bull_trend,23.00,24.387500,0.943106,normal_range
2014-02-21,ES,1833.75,1813.320001,1803.907466,bull_trend,11.25,22.550000,0.498891,small_range
2014-02-24,ES,1845.00,1816.337144,1805.518938,bull_trend,27.50,22.675000,1.212789,large_range
2014-02-25,ES,1847.00,1819.257416,1807.145647,bull_trend,13.75,22.462500,0.612131,small_range
2014-02-26,ES,1842.75,1821.494805,1808.541896,bull_trend,15.25,21.362500,0.713868,small_range
2014-02-27,ES,1855.25,1824.709585,1810.373586,bull_trend,22.75,21.200000,1.073113,normal_range
2014-02-28,ES,1860.25,1828.094387,1812.329524,bull_trend,21.25,20.912500,1.016139,normal_range
2014-03-03,ES,1843.75,1829.585397,1813.561699,bull_trend,17.25,19.737500,0.873971,normal_range
2014-03-04,ES,1871.00,1833.529645,1815.814182,bull_trend,31.25,20.325000,1.537515,large_range
2014-03-05,ES,1872.75,1837.264917,1818.046959,bull_trend,7.75,19.775000,0.391909,small_range
2014-03-06,ES,1876.75,1841.025401,1820.349039,bull_trend,10.00,18.987500,0.526662,small_range
2014-03-07,ES,1877.50,1844.499173,1822.590253,bull_trend,18.25,18.112500,1.007591,normal_range
2014-03-10,ES,1877.75,1847.665918,1824.753381,bull_trend,13.00,18.300000,0.710383,small_range
2014-03-11,ES,1864.50,1849.269164,1826.312071,bull_trend,19.25,18.000000,1.069444,normal_range
2014-03-12,ES,1868.75,1851.124482,1827.976304,bull_trend,15.25,18.162500,0.839642,normal_range
2014-03-13,ES,1848.00,1850.826912,1828.761547,range,33.50,18.600000,1.801075,large_range
2014-03-14,ES,1832.50,1849.081492,1828.908153,range,18.75,18.400000,1.019022,normal_range
2014-03-17,ES,1851.75,1849.335635,1829.803912,bull_trend,32.25,19.587500,1.646458,large_range
2014-03-18,ES,1863.75,1850.708432,1831.135131,bull_trend,21.50,20.237500,1.062384,normal_range
2014-03-19,ES,1849.75,1850.617153,1831.865126,range,25.50,20.450000,1.246944,large_range
2014-03-20,ES,1865.25,1852.010757,1833.174336,bull_trend,21.75,20.387500,1.066830,normal_range
2014-03-21,ES,1858.75,1852.652590,1834.177304,bull_trend,21.25,20.887500,1.017355,normal_range
2014-03-24,ES,1850.50,1852.447581,1834.817409,range,24.75,20.750000,1.192771,normal_range
2014-03-25,ES,1858.75,1853.047812,1835.755942,bull_trend,16.50,20.887500,0.789946,small_range
2014-03-26,ES,1844.25,1852.209925,1836.089043,range,27.25,21.487500,1.268179,large_range
2014-03-27,ES,1842.25,1851.261361,1836.330649,range,14.50,21.075000,0.688019,small_range
2014-03-28,ES,1850.00,1851.141231,1836.866702,range,18.00,20.912500,0.860729,normal_range
2014-03-31,ES,1864.00,1852.365876,1837.930753,bull_trend,13.00,20.412500,0.636865,small_range
2014-04-01,ES,1878.25,1854.831030,1839.511900,bull_trend,16.50,19.675000,0.838628,normal_range
2014-04-02,ES,1883.25,1857.537599,1841.227119,bull_trend,10.00,19.787500,0.505370,small_range
2014-04-03,ES,1884.50,1860.105447,1842.924095,bull_trend,12.00,19.887500,0.603394,small_range
2014-04-04,ES,1861.75,1860.262071,1843.662366,bull_trend,36.75,20.812500,1.765766,large_range
2014-04-07,ES,1839.00,1858.237112,1843.479528,range,27.25,21.525000,1.265970,large_range
2014-04-08,ES,1845.00,1856.976434,1843.539154,range,18.25,21.475000,0.849825,normal_range
2014-04-09,ES,1865.50,1857.788203,1844.400364,bull_trend,22.75,21.850000,1.041190,normal_range
2014-04-10,ES,1829.25,1855.070278,1843.806232,range,43.75,22.362500,1.956400,large_range
2014-04-11,ES,1811.25,1850.896919,1842.529517,range,24.75,22.662500,1.092113,normal_range
2014-04-14,ES,1824.75,1848.406736,1841.832281,range,24.75,22.287500,1.110488,normal_range
2014-04-15,ES,1843.00,1847.891809,1841.878074,range,34.00,22.912500,1.483906,large_range
2014-04-16,ES,1851.75,1848.259255,1842.265208,bull_trend,16.50,22.462500,0.734558,small_range
2014-04-17,ES,1859.25,1849.305993,1842.931279,bull_trend,16.50,22.200000,0.743243,small_range
2014-04-21,ES,1864.50,1850.753041,1843.777111,bull_trend,9.00,21.587500,0.416908,small_range
2014-04-22,ES,1873.50,1852.919418,1844.942714,bull_trend,18.00,21.250000,0.847059,normal_range
2014-04-23,ES,1878.25,1855.331855,1846.248882,bull_trend,11.50,21.000000,0.547619,small_range
2014-04-24,ES,1873.75,1857.085964,1847.327358,bull_trend,18.75,20.575000,0.911300,normal_range
2014-04-25,ES,1860.00,1857.363491,1847.824324,bull_trend,20.75,20.887500,0.993417,normal_range
2014-04-28,ES,1866.25,1858.209825,1848.546899,bull_trend,27.75,21.375000,1.298246,large_range
2014-04-29,ES,1870.50,1859.380318,1849.407805,bull_trend,10.25,20.987500,0.488386,small_range
2014-04-30,ES,1879.00,1861.248859,1850.568284,bull_trend,14.00,20.862500,0.671061,small_range
2014-05-01,ES,1878.75,1862.915634,1851.673449,bull_trend,11.25,20.925000,0.537634,small_range
2014-05-02,ES,1873.75,1863.947479,1852.539196,bull_trend,14.00,21.025000,0.665874,small_range
2014-05-05,ES,1877.25,1865.214386,1853.508247,bull_trend,19.50,20.162500,0.967142,normal_range
2014-05-06,ES,1864.50,1865.146349,1853.939296,range,19.75,19.787500,0.998105,normal_range
2014-05-07,ES,1874.75,1866.060982,1854.755402,bull_trend,21.25,19.937500,1.065831,normal_range
2014-05-08,ES,1870.00,1866.436127,1855.353230,bull_trend,19.75,19.787500,0.998105,normal_range
2014-05-09,ES,1874.75,1867.227924,1856.113887,bull_trend,12.50,18.225000,0.685871,small_range
2014-05-12,ES,1893.50,1869.730027,1857.580009,bull_trend,19.75,17.975000,1.098748,normal_range
2014-05-13,ES,1894.75,1872.112881,1859.037656,bull_trend,6.50,17.062500,0.380952,small_range
2014-05-14,ES,1885.00,1873.340226,1860.055787,bull_trend,15.00,16.112500,0.930954,normal_range
2014-05-15,ES,1866.75,1872.712585,1860.318305,range,29.50,16.762500,1.759881,large_range
2014-05-16,ES,1875.25,1872.954244,1860.903862,bull_trend,14.50,16.662500,0.870218,normal_range
2014-05-19,ES,1881.50,1873.768125,1861.711554,bull_trend,17.25,17.075000,1.010249,normal_range
2014-05-20,ES,1868.75,1873.290209,1861.987571,range,19.75,17.162500,1.150765,normal_range
2014-05-21,ES,1883.50,1874.262570,1862.831196,bull_trend,20.00,17.587500,1.137171,normal_range
2014-05-22,ES,1890.25,1875.785182,1863.906443,bull_trend,11.25,17.212500,0.653595,small_range
2014-05-23,ES,1897.50,1877.853260,1865.223837,bull_trend,9.75,16.662500,0.585146,small_range
2014-05-26,ES,1904.00,1880.343426,1866.744471,bull_trend,7.75,15.662500,0.494812,small_range
2014-05-27,ES,1909.75,1883.144052,1868.430963,bull_trend,8.00,15.550000,0.514469,small_range
2014-05-28,ES,1909.25,1885.630333,1870.031709,bull_trend,9.50,15.325000,0.619902,small_range
2014-05-29,ES,1917.50,1888.665539,1871.893211,bull_trend,10.75,15.300000,0.702614,small_range
2014-05-30,ES,1919.25,1891.578345,1873.750340,bull_trend,8.00,15.000000,0.533333,small_range
2014-06-02,ES,1922.00,1894.475645,1875.642483,bull_trend,10.50,14.550000,0.721649,small_range
2014-06-03,ES,1923.00,1897.192251,1877.499641,bull_trend,7.00,13.912500,0.503145,small_range
2014-06-04,ES,1926.25,1899.959655,1879.411420,bull_trend,11.00,13.400000,0.820896,normal_range
2014-06-05,ES,1938.25,1903.606355,1881.718815,bull_trend,19.75,13.400000,1.473881,large_range
2014-06-06,ES,1949.25,1907.953369,1884.367097,bull_trend,11.75,13.362500,0.879326,normal_range
2014-06-09,ES,1949.25,1911.886381,1886.911524,bull_trend,9.00,12.825000,0.701754,small_range
2014-06-10,ES,1951.50,1915.659107,1889.444406,bull_trend,8.50,12.925000,0.657640,small_range
2014-06-11,ES,1943.75,1918.334430,1891.574037,bull_trend,12.50,12.825000,0.974659,normal_range
2014-06-12,ES,1931.75,1919.612103,1893.149565,bull_trend,23.00,12.500000,1.840000,large_range
2014-06-13,ES,1935.75,1921.149046,1894.820170,bull_trend,10.50,12.300000,0.853659,normal_range
2014-06-16,ES,1929.25,1921.920565,1896.170360,bull_trend,14.50,12.275000,1.181263,normal_range
2014-06-17,ES,1934.50,1923.118607,1897.673483,bull_trend,12.00,11.887500,1.009464,normal_range
2014-06-18,ES,1948.75,1925.559692,1899.676483,bull_trend,21.00,11.937500,1.759162,large_range
2014-06-19,ES,1950.00,1927.887340,1901.649955,bull_trend,8.25,11.787500,0.699894,small_range
2014-06-20,ES,1953.75,1930.350451,1903.693094,bull_trend,8.50,11.725000,0.724947,small_range
2014-06-23,ES,1952.25,1932.436122,1905.597286,bull_trend,9.75,11.825000,0.824524,normal_range
2014-06-24,ES,1942.50,1933.394587,1907.044451,bull_trend,20.25,12.437500,1.628141,large_range
2014-06-25,ES,1949.00,1934.880816,1908.689767,bull_trend,16.00,12.762500,1.253673,large_range
2014-06-26,ES,1949.00,1936.225501,1910.270560,bull_trend,16.25,13.037500,1.246405,large_range
2014-06-27,ES,1951.50,1937.680215,1911.887401,bull_trend,11.25,13.200000,0.852273,normal_range
2014-06-30,ES,1954.25,1939.258290,1913.548680,bull_trend,8.75,13.112500,0.667302,small_range
2014-07-01,ES,1966.25,1941.828929,1915.615398,bull_trend,18.25,13.675000,1.334552,large_range
2014-07-02,ES,1968.00,1944.321412,1917.669696,bull_trend,5.50,13.400000,0.410448,small_range
2014-07-03,ES,1977.50,1947.481277,1920.015983,bull_trend,12.25,13.025000,0.940499,normal_range
2014-07-04,ES,1975.50,1950.149727,1922.191826,bull_trend,3.00,12.587500,0.238332,small_range
2014-07-07,ES,1970.50,1952.087848,1924.086265,bull_trend,10.25,12.650000,0.810277,normal_range
2014-07-08,ES,1960.00,1952.841386,1925.494646,bull_trend,18.00,13.125000,1.371429,large_range
2014-07-09,ES,1967.50,1954.237445,1927.141915,bull_trend,10.00,12.975000,0.770713,small_range
2014-07-10,ES,1957.00,1954.500545,1928.312820,bull_trend,23.00,12.975000,1.772640,large_range
2014-07-11,ES,1962.75,1955.286208,1929.663298,bull_trend,10.50,12.975000,0.809249,normal_range
2014-07-14,ES,1971.25,1956.806569,1931.294149,bull_trend,11.50,12.712500,0.904621,normal_range
2014-07-15,ES,1968.25,1957.896419,1932.743398,bull_trend,17.50,12.987500,1.347449,large_range
2014-07-16,ES,1972.25,1959.263427,1934.292677,bull_trend,11.00,12.487500,0.880881,normal_range
2014-07-17,ES,1949.50,1958.333577,1934.889042,range,27.50,13.450000,2.044610,large_range
2014-07-18,ES,1971.25,1959.563712,1936.314962,bull_trend,31.75,14.612500,2.172797,large_range
2014-07-21,ES,1965.75,1960.152883,1937.469277,bull_trend,12.50,14.750000,0.847458,normal_range
2014-07-22,ES,1972.75,1961.352608,1938.852835,bull_trend,15.25,14.500000,1.051724,normal_range
2014-07-23,ES,1981.25,1963.247598,1940.515469,bull_trend,10.75,14.237500,0.755048,small_range
2014-07-24,ES,1979.50,1964.795446,1942.044274,bull_trend,9.00,13.875000,0.648649,small_range
2014-07-25,ES,1971.25,1965.410165,1943.189597,bull_trend,12.75,13.950000,0.913978,normal_range
